Time of the generation of the data point., Instantaneous throughput (b/s)., ID of connection (position relative to creation)., Direction of throughput., 
11-16-2022-16-57-06.083,0, 27, Upload, 
11-16-2022-16-57-06.083,1.0790348653880695e+06, 28, Upload, 
11-16-2022-16-57-06.083,147141.118007464, 29, Upload, 
11-16-2022-16-57-06.083,899195.7211567246, 30, Upload, 
11-16-2022-16-57-06.083,196188.15734328536, 31, Upload, 
11-16-2022-16-57-06.083,964591.7736044864, 32, Upload, 
11-16-2022-16-57-06.083,0, 33, Upload, 
11-16-2022-16-57-06.083,735705.5900373202, 34, Upload, 
11-16-2022-16-57-06.083,0, 35, Upload, 
11-16-2022-16-57-07.083,589526.9962992645, 0, Upload, 
11-16-2022-16-57-07.083,638654.2459908698, 1, Upload, 
11-16-2022-16-57-07.083,212884.74866362326, 2, Upload, 
11-16-2022-16-57-07.083,933417.7441405021, 3, Upload, 
11-16-2022-16-57-07.083,0, 4, Upload, 
11-16-2022-16-57-07.083,311139.248046834, 5, Upload, 
11-16-2022-16-57-07.083,98254.49938321074, 6, Upload, 
11-16-2022-16-57-07.083,0, 7, Upload, 
11-16-2022-16-57-07.083,98254.49938321074, 8, Upload, 
11-16-2022-16-57-07.083,0, 9, Upload, 
11-16-2022-16-57-07.083,49127.24969160537, 10, Upload, 
11-16-2022-16-57-07.083,0, 11, Upload, 
11-16-2022-16-57-07.083,147381.74907481612, 12, Upload, 
11-16-2022-16-57-07.083,49127.24969160537, 13, Upload, 
11-16-2022-16-57-07.083,212884.74866362326, 14, Upload, 
11-16-2022-16-57-07.083,196508.9987664215, 15, Upload, 
11-16-2022-16-57-07.083,671405.7457852734, 16, Upload, 
11-16-2022-16-57-07.083,0, 17, Upload, 
11-16-2022-16-57-07.083,311139.248046834, 18, Upload, 
11-16-2022-16-57-07.083,294763.49814963224, 19, Upload, 
11-16-2022-16-57-07.083,589526.9962992645, 20, Upload, 
11-16-2022-16-57-07.083,327514.9979440358, 21, Upload, 
11-16-2022-16-57-07.083,49127.24969160537, 22, Upload, 
11-16-2022-16-57-07.083,491272.4969160537, 23, Upload, 
11-16-2022-16-57-07.083,0, 24, Upload, 
11-16-2022-16-57-07.083,0, 25, Upload, 
11-16-2022-16-57-07.083,0, 26, Upload, 
11-16-2022-16-57-07.083,0, 27, Upload, 
11-16-2022-16-57-07.083,736908.7453740806, 28, Upload, 
11-16-2022-16-57-07.083,262011.99835522866, 29, Upload, 
11-16-2022-16-57-07.083,507648.24681325554, 30, Upload, 
11-16-2022-16-57-07.083,687781.4956824752, 31, Upload, 
11-16-2022-16-57-07.083,245636.24845802685, 32, Upload, 
11-16-2022-16-57-07.083,49127.24969160537, 33, Upload, 
11-16-2022-16-57-07.083,867914.744551695, 34, Upload, 
11-16-2022-16-57-07.083,835163.2447572913, 35, Upload, 
11-16-2022-16-57-07.083,294763.49814963224, 36, Upload, 
11-16-2022-16-57-07.083,867842.7808070295, 0, Download, 
11-16-2022-16-57-07.083,1.3099880280314777e+06, 1, Download, 
11-16-2022-16-57-07.083,524023.9967104573, 2, Download, 
11-16-2022-16-57-07.083,1.1297828154175926e+06, 3, Download, 
11-16-2022-16-57-07.083,1.0480479934209146e+06, 4, Download, 
11-16-2022-16-57-07.083,360266.4977384394, 5, Download, 
11-16-2022-16-57-07.083,458520.99712165014, 6, Download, 
11-16-2022-16-57-07.083,3.062121303287404e+06, 7, Download, 
11-16-2022-16-57-07.083,638654.2459908698, 8, Download, 
11-16-2022-16-57-07.083,417581.62237864564, 9, Download, 
11-16-2022-16-57-07.083,1.326435741673345e+06, 10, Download, 
11-16-2022-16-57-07.083,769660.2451684842, 11, Download, 
11-16-2022-16-57-07.083,867842.7808070295, 12, Download, 
11-16-2022-16-57-07.083,327371.0704547049, 13, Download, 
11-16-2022-16-57-07.083,1.6211272760783117e+06, 14, Download, 
11-16-2022-16-57-07.083,1.8339400609972696e+06, 15, Download, 
11-16-2022-16-57-07.083,933345.7803958367, 16, Download, 
11-16-2022-16-57-07.083,1.9159627379726095e+06, 17, Download, 
11-16-2022-16-57-07.083,360266.4977384394, 18, Download, 
11-16-2022-16-57-07.083,2.161527022685971e+06, 19, Download, 
11-16-2022-16-57-07.083,1.0807275294706528e+06, 20, Download, 
11-16-2022-16-57-07.083,1.7685809888977935e+06, 21, Download, 
11-16-2022-16-57-07.083,1.8503158108944714e+06, 22, Download, 
11-16-2022-16-57-07.083,769660.2451684842, 23, Download, 
11-16-2022-16-57-07.083,1.4483055436671006e+07, 24, Download, 
11-16-2022-16-57-07.083,474896.7470188519, 25, Download, 
11-16-2022-16-57-07.083,1.9976975599692876e+06, 26, Download, 
11-16-2022-16-57-07.083,834947.353523295, 27, Download, 
11-16-2022-16-57-07.083,720532.9954768788, 28, Download, 
11-16-2022-16-57-07.083,671405.7457852734, 29, Download, 
11-16-2022-16-57-07.083,540399.746607659, 30, Download, 
11-16-2022-16-57-07.083,982473.030087442, 31, Download, 
11-16-2022-16-57-07.083,1.2608607783398724e+06, 32, Download, 
11-16-2022-16-57-07.083,9.038766269553399e+06, 33, Download, 
11-16-2022-16-57-07.083,1.1019656297157492e+07, 34, Download, 
11-16-2022-16-57-07.083,409393.74743004475, 35, Download, 
11-16-2022-16-57-07.083,163757.4989720179, 36, Download, 
11-16-2022-16-57-08.084,720005.137643194, 0, Download, 
11-16-2022-16-57-08.084,1.456302117390153e+06, 1, Download, 
11-16-2022-16-57-08.084,556367.6063606499, 2, Download, 
11-16-2022-16-57-08.084,850915.1626692293, 3, Download, 
11-16-2022-16-57-08.084,801608.1702109978, 4, Download, 
11-16-2022-16-57-08.084,294547.55630857934, 5, Download, 
11-16-2022-16-57-08.084,507276.34697588667, 6, Download, 
11-16-2022-16-57-08.084,2.0616171610865872e+06, 7, Download, 
11-16-2022-16-57-08.084,507276.34697588667, 8, Download, 
11-16-2022-16-57-08.084,450003.21102699626, 9, Download, 
11-16-2022-16-57-08.084,867135.0937485049, 10, Download, 
11-16-2022-16-57-08.084,687133.8093377064, 11, Download, 
11-16-2022-16-57-08.084,785460.1501562117, 12, Download, 
11-16-2022-16-57-08.084,261820.05005207055, 13, Download, 
11-16-2022-16-57-08.084,1.1781902252343174e+06, 14, Download, 
11-16-2022-16-57-08.084,1.9798703064698046e+06, 15, Download, 
11-16-2022-16-57-08.084,998117.0297990296, 16, Download, 
11-16-2022-16-57-08.084,2.0124539906773346e+06, 17, Download, 
11-16-2022-16-57-08.084,343494.99364436377, 18, Download, 
11-16-2022-16-57-08.084,1.9634346423170608e+06, 19, Download, 
11-16-2022-16-57-08.084,949025.7704142663, 20, Download, 
11-16-2022-16-57-08.084,1.9960183265245908e+06, 21, Download, 
11-16-2022-16-57-08.084,2.028961565854568e+06, 22, Download, 
11-16-2022-16-57-08.084,670913.8782584307, 23, Download, 
11-16-2022-16-57-08.084,1.989695749449206e+07, 24, Download, 
11-16-2022-16-57-08.084,572515.6264154362, 25, Download, 
11-16-2022-16-57-08.084,1.5054652877994056e+06, 26, Download, 
11-16-2022-16-57-08.085,605175.6308912627, 27, Download, 
11-16-2022-16-57-08.085,703096.5875313303, 28, Download, 
11-16-2022-16-57-08.085,703312.2196844404, 29, Download, 
11-16-2022-16-57-08.085,539463.7288249974, 30, Download, 
11-16-2022-16-57-08.085,719668.3178166366, 31, Download, 
11-16-2022-16-57-08.085,1.1774953107493927e+06, 32, Download, 
11-16-2022-16-57-08.085,6.002256750209818e+06, 33, Download, 
11-16-2022-16-57-08.085,6.689284749146432e+06, 34, Download, 
11-16-2022-16-57-08.085,621531.7290234589, 35, Download, 
11-16-2022-16-57-08.085,621531.7290234589, 36, Download, 
11-16-2022-16-57-08.085,1.5537574451742773e+06, 37, Download, 
11-16-2022-16-57-08.084,1.0963714595930453e+06, 0, Upload, 
11-16-2022-16-57-08.084,785460.1501562117, 1, Upload, 
11-16-2022-16-57-08.084,327275.06256508816, 2, Upload, 
11-16-2022-16-57-08.084,474548.84071937785, 3, Upload, 
11-16-2022-16-57-08.084,0, 4, Upload, 
11-16-2022-16-57-08.084,147273.77815428967, 5, Upload, 
11-16-2022-16-57-08.084,98182.51876952646, 6, Upload, 
11-16-2022-16-57-08.084,49091.25938476323, 7, Upload, 
11-16-2022-16-57-08.084,0, 8, Upload, 
11-16-2022-16-57-08.084,98182.51876952646, 9, Upload, 
11-16-2022-16-57-08.084,49091.25938476323, 10, Upload, 
11-16-2022-16-57-08.084,98182.51876952646, 11, Upload, 
11-16-2022-16-57-08.084,147273.77815428967, 12, Upload, 
11-16-2022-16-57-08.084,0, 13, Upload, 
11-16-2022-16-57-08.084,376366.3219498514, 14, Upload, 
11-16-2022-16-57-08.084,98182.51876952646, 15, Upload, 
11-16-2022-16-57-08.084,589095.1126171587, 16, Upload, 
11-16-2022-16-57-08.085,0, 17, Upload, 
11-16-2022-16-57-08.085,0, 18, Upload, 
11-16-2022-16-57-08.085,637887.8271556552, 19, Upload, 
11-16-2022-16-57-08.085,228985.37385074803, 20, Upload, 
11-16-2022-16-57-08.085,621531.7290234589, 21, Upload, 
11-16-2022-16-57-08.085,0, 22, Upload, 
11-16-2022-16-57-08.085,719668.3178166366, 23, Upload, 
11-16-2022-16-57-08.085,0, 24, Upload, 
11-16-2022-16-57-08.085,0, 25, Upload, 
11-16-2022-16-57-08.085,49068.29439658886, 26, Upload, 
11-16-2022-16-57-08.085,0, 27, Upload, 
11-16-2022-16-57-08.085,441614.64956929977, 28, Upload, 
11-16-2022-16-57-08.085,0, 29, Upload, 
11-16-2022-16-57-08.085,228985.37385074803, 30, Upload, 
11-16-2022-16-57-08.085,261697.5701151406, 31, Upload, 
11-16-2022-16-57-08.085,621531.7290234589, 32, Upload, 
11-16-2022-16-57-08.085,0, 33, Upload, 
11-16-2022-16-57-08.085,572463.4346268701, 34, Upload, 
11-16-2022-16-57-08.085,130848.7850575703, 35, Upload, 
11-16-2022-16-57-08.085,588819.5327590663, 36, Upload, 
11-16-2022-16-57-08.085,261697.5701151406, 37, Upload, 
11-16-2022-16-57-09.085,802702.0163136834, 0, Download, 
11-16-2022-16-57-09.085,1.4250616412469428e+06, 1, Download, 
11-16-2022-16-57-09.085,442161.21310773864, 2, Download, 
11-16-2022-16-57-09.085,982756.4485843009, 3, Download, 
11-16-2022-16-57-09.085,900920.0693501522, 4, Download, 
11-16-2022-16-57-09.085,278344.475084538, 5, Download, 
11-16-2022-16-57-09.085,393016.19170077844, 6, Download, 
11-16-2022-16-57-09.085,2.2769086789675863e+06, 7, Download, 
11-16-2022-16-57-09.085,524213.5616742422, 8, Download, 
11-16-2022-16-57-09.085,442305.1926626419, 9, Download, 
11-16-2022-16-57-09.085,982900.4281392042, 10, Download, 
11-16-2022-16-57-09.085,622503.6044881627, 11, Download, 
11-16-2022-16-57-09.085,786248.3527339117, 12, Download, 
11-16-2022-16-57-09.085,245725.10703480104, 13, Download, 
11-16-2022-16-57-09.085,1.1629548604098216e+06, 14, Download, 
11-16-2022-16-57-09.085,1.6544050744794237e+06, 15, Download, 
11-16-2022-16-57-09.085,966446.7645594325, 16, Download, 
11-16-2022-16-57-09.085,1.5888783792701436e+06, 17, Download, 
11-16-2022-16-57-09.085,229343.43323248098, 18, Download, 
11-16-2022-16-57-09.085,1.7363854332684758e+06, 19, Download, 
11-16-2022-16-57-09.085,1.1303354923600848e+06, 20, Download, 
11-16-2022-16-57-09.085,1.6544050744794237e+06, 21, Download, 
11-16-2022-16-57-09.085,1.7363854332684758e+06, 22, Download, 
11-16-2022-16-57-09.085,605977.9511309393, 23, Download, 
11-16-2022-16-57-09.085,2.206460282639865e+07, 24, Download, 
11-16-2022-16-57-09.085,458686.86646496196, 25, Download, 
11-16-2022-16-57-09.085,1.7034781061089323e+06, 26, Download, 
11-16-2022-16-57-09.085,671963.463267103, 27, Download, 
11-16-2022-16-57-09.085,540848.6411662048, 28, Download, 
11-16-2022-16-57-09.085,508069.9356409803, 29, Download, 
11-16-2022-16-57-09.085,508069.9356409803, 30, Download, 
11-16-2022-16-57-09.085,606406.052216654, 31, Download, 
11-16-2022-16-57-09.085,966971.8129941238, 32, Download, 
11-16-2022-16-57-09.085,7.243661779937327e+06, 33, Download, 
11-16-2022-16-57-09.085,7.75151564500966e+06, 34, Download, 
11-16-2022-16-57-09.085,475291.2301157558, 35, Download, 
11-16-2022-16-57-09.085,639184.7577418785, 36, Download, 
11-16-2022-16-57-09.085,2.671248429737152e+06, 37, Download, 
11-16-2022-16-57-09.085,0, 38, Download, 
11-16-2022-16-57-09.085,933755.406732244, 0, Upload, 
11-16-2022-16-57-09.085,278488.45463944116, 1, Upload, 
11-16-2022-16-57-09.085,327633.47604640137, 2, Upload, 
11-16-2022-16-57-09.085,638885.2782904827, 3, Upload, 
11-16-2022-16-57-09.085,0, 4, Upload, 
11-16-2022-16-57-09.085,294870.12844176125, 5, Upload, 
11-16-2022-16-57-09.085,245725.10703480104, 6, Upload, 
11-16-2022-16-57-09.085,0, 7, Upload, 
11-16-2022-16-57-09.085,0, 8, Upload, 
11-16-2022-16-57-09.085,409541.84505800175, 9, Upload, 
11-16-2022-16-57-09.085,0, 10, Upload, 
11-16-2022-16-57-09.085,49145.02140696021, 11, Upload, 
11-16-2022-16-57-09.085,49145.02140696021, 12, Upload, 
11-16-2022-16-57-09.085,49145.02140696021, 13, Upload, 
11-16-2022-16-57-09.085,540595.2354765623, 14, Upload, 
11-16-2022-16-57-09.085,98290.04281392042, 15, Upload, 
11-16-2022-16-57-09.085,556976.9092788823, 16, Upload, 
11-16-2022-16-57-09.085,0, 17, Upload, 
11-16-2022-16-57-09.085,196672.23315134723, 18, Upload, 
11-16-2022-16-57-09.085,901414.4019436748, 19, Upload, 
11-16-2022-16-57-09.085,688352.8160297152, 20, Upload, 
11-16-2022-16-57-09.085,557237.9939288171, 21, Upload, 
11-16-2022-16-57-09.085,0, 22, Upload, 
11-16-2022-16-57-09.085,1.3275375737715936e+06, 23, Upload, 
11-16-2022-16-57-09.085,0, 24, Upload, 
11-16-2022-16-57-09.085,49168.05828783681, 25, Upload, 
11-16-2022-16-57-09.085,98336.11657567362, 26, Upload, 
11-16-2022-16-57-09.085,49168.05828783681, 27, Upload, 
11-16-2022-16-57-09.085,688352.8160297152, 28, Upload, 
11-16-2022-16-57-09.085,0, 29, Upload, 
11-16-2022-16-57-09.085,917803.754706287, 30, Upload, 
11-16-2022-16-57-09.085,393344.46630269446, 31, Upload, 
11-16-2022-16-57-09.085,590016.6994540417, 32, Upload, 
11-16-2022-16-57-09.085,98336.11657567362, 33, Upload, 
11-16-2022-16-57-09.085,475291.2301157558, 34, Upload, 
11-16-2022-16-57-09.085,671963.463267103, 35, Upload, 
11-16-2022-16-57-09.085,671963.463267103, 36, Upload, 
11-16-2022-16-57-09.085,409733.8190653067, 37, Upload, 
11-16-2022-16-57-09.085,491680.58287836803, 38, Upload, 
11-16-2022-16-57-10.085,671134.8364448601, 0, Download, 
11-16-2022-16-57-10.085,1.2279489086114415e+06, 1, Download, 
11-16-2022-16-57-10.085,376570.9986408421, 2, Download, 
11-16-2022-16-57-10.085,998731.7790039724, 3, Download, 
11-16-2022-16-57-10.085,965914.5246429701, 4, Download, 
11-16-2022-16-57-10.085,376570.9986408421, 5, Download, 
11-16-2022-16-57-10.085,409316.3028704805, 6, Download, 
11-16-2022-16-57-10.085,2.2756547436971436e+06, 7, Download, 
11-16-2022-16-57-10.085,474591.06093566556, 8, Download, 
11-16-2022-16-57-10.085,327453.0422963844, 9, Download, 
11-16-2022-16-57-10.085,867750.5620854187, 10, Download, 
11-16-2022-16-57-10.085,573042.8240186727, 11, Download, 
11-16-2022-16-57-10.085,736697.395035501, 12, Download, 
11-16-2022-16-57-10.085,163726.5211481922, 13, Download, 
11-16-2022-16-57-10.085,965986.474774334, 14, Download, 
11-16-2022-16-57-10.085,1.3752308275134505e+06, 15, Download, 
11-16-2022-16-57-10.085,1.0314770832336108e+06, 16, Download, 
11-16-2022-16-57-10.085,1.5226566466781874e+06, 17, Download, 
11-16-2022-16-57-10.085,212844.47749264986, 18, Download, 
11-16-2022-16-57-10.085,1.4079041816117251e+06, 19, Download, 
11-16-2022-16-57-10.085,1.178687052004256e+06, 20, Download, 
11-16-2022-16-57-10.085,1.5225846965468235e+06, 21, Download, 
11-16-2022-16-57-10.085,1.5390292987930067e+06, 22, Download, 
11-16-2022-16-57-10.085,605788.1282483111, 23, Download, 
11-16-2022-16-57-10.085,2.156163163311509e+07, 24, Download, 
11-16-2022-16-57-10.085,311080.3901815652, 25, Download, 
11-16-2022-16-57-10.085,1.7353572239081096e+06, 26, Download, 
11-16-2022-16-57-10.085,704024.0409372265, 27, Download, 
11-16-2022-16-57-10.085,523924.86767421506, 28, Download, 
11-16-2022-16-57-10.085,523924.86767421506, 29, Download, 
11-16-2022-16-57-10.085,491107.61331321264, 30, Download, 
11-16-2022-16-57-10.085,589415.476133492, 31, Download, 
11-16-2022-16-57-10.085,851377.9099705995, 32, Download, 
11-16-2022-16-57-10.085,5.713623887283725e+06, 33, Download, 
11-16-2022-16-57-10.085,6.64686505782842e+06, 34, Download, 
11-16-2022-16-57-10.085,376570.9986408421, 35, Download, 
11-16-2022-16-57-10.085,605788.1282483111, 36, Download, 
11-16-2022-16-57-10.085,2.3412173022877844e+06, 37, Download, 
11-16-2022-16-57-10.085,1.2278769584800776e+06, 38, Download, 
11-16-2022-16-57-10.085,0, 39, Download, 
11-16-2022-16-57-10.085,769514.6493965033, 0, Upload, 
11-16-2022-16-57-10.085,0, 1, Upload, 
11-16-2022-16-57-10.085,687651.3888224072, 2, Upload, 
11-16-2022-16-57-10.085,753141.9972816842, 3, Upload, 
11-16-2022-16-57-10.085,147353.869033373, 4, Upload, 
11-16-2022-16-57-10.085,589415.476133492, 5, Upload, 
11-16-2022-16-57-10.085,0, 6, Upload, 
11-16-2022-16-57-10.085,0, 7, Upload, 
11-16-2022-16-57-10.085,0, 8, Upload, 
11-16-2022-16-57-10.085,458434.25921493815, 9, Upload, 
11-16-2022-16-57-10.085,0, 10, Upload, 
11-16-2022-16-57-10.085,98235.91268891533, 11, Upload, 
11-16-2022-16-57-10.085,98235.91268891533, 12, Upload, 
11-16-2022-16-57-10.085,0, 13, Upload, 
11-16-2022-16-57-10.085,0, 14, Upload, 
11-16-2022-16-57-10.085,245589.78172228832, 15, Upload, 
11-16-2022-16-57-10.085,163726.5211481922, 16, Upload, 
11-16-2022-16-57-10.085,0, 17, Upload, 
11-16-2022-16-57-10.085,556670.1719038535, 18, Upload, 
11-16-2022-16-57-10.085,671278.7367075881, 19, Upload, 
11-16-2022-16-57-10.085,229217.12960746908, 20, Upload, 
11-16-2022-16-57-10.085,49117.95634445766, 21, Upload, 
11-16-2022-16-57-10.085,49117.95634445766, 22, Upload, 
11-16-2022-16-57-10.085,671278.7367075881, 23, Upload, 
11-16-2022-16-57-10.085,0, 24, Upload, 
11-16-2022-16-57-10.085,0, 25, Upload, 
11-16-2022-16-57-10.085,147353.869033373, 26, Upload, 
11-16-2022-16-57-10.085,196471.82537783065, 27, Upload, 
11-16-2022-16-57-10.085,311080.3901815652, 28, Upload, 
11-16-2022-16-57-10.085,0, 29, Upload, 
11-16-2022-16-57-10.085,671278.7367075881, 30, Upload, 
11-16-2022-16-57-10.085,442061.60710011894, 31, Upload, 
11-16-2022-16-57-10.085,605788.1282483111, 32, Upload, 
11-16-2022-16-57-10.085,294707.738066746, 33, Upload, 
11-16-2022-16-57-10.085,0, 34, Upload, 
11-16-2022-16-57-10.085,376570.9986408421, 35, Upload, 
11-16-2022-16-57-10.085,360198.3465260228, 36, Upload, 
11-16-2022-16-57-10.085,311080.3901815652, 37, Upload, 
11-16-2022-16-57-10.085,769514.6493965033, 38, Upload, 
11-16-2022-16-57-10.085,0, 39, Upload, 
11-16-2022-16-57-11.086,573235.0684630245, 0, Download, 
11-16-2022-16-57-11.086,1.031823123233444e+06, 1, Download, 
11-16-2022-16-57-11.086,393075.47551750246, 2, Download, 
11-16-2022-16-57-11.086,802529.0958482343, 3, Download, 
11-16-2022-16-57-11.086,835213.4112054941, 4, Download, 
11-16-2022-16-57-11.086,425831.765143961, 5, Download, 
11-16-2022-16-57-11.086,376697.3307042732, 6, Download, 
11-16-2022-16-57-11.086,2.1455369705330343e+06, 7, Download, 
11-16-2022-16-57-11.086,442209.9099571903, 8, Download, 
11-16-2022-16-57-11.086,425543.868067166, 9, Download, 
11-16-2022-16-57-11.086,835069.4626670965, 10, Download, 
11-16-2022-16-57-11.086,474966.1995836488, 11, Download, 
11-16-2022-16-57-11.086,622369.5029027123, 12, Download, 
11-16-2022-16-57-11.086,98268.86887937562, 13, Download, 
11-16-2022-16-57-11.086,917176.1095408391, 14, Download, 
11-16-2022-16-57-11.086,1.424754650212549e+06, 15, Download, 
11-16-2022-16-57-11.086,900654.0161892123, 16, Download, 
11-16-2022-16-57-11.086,1.3919263863168918e+06, 17, Download, 
11-16-2022-16-57-11.086,229294.02738520977, 18, Download, 
11-16-2022-16-57-11.086,1.3593140452288308e+06, 19, Download, 
11-16-2022-16-57-11.086,999066.8336069855, 20, Download, 
11-16-2022-16-57-11.086,1.441276743564176e+06, 21, Download, 
11-16-2022-16-57-11.086,1.1792264265525076e+06, 22, Download, 
11-16-2022-16-57-11.086,704188.2526996599, 23, Download, 
11-16-2022-16-57-11.086,2.0749382095900714e+07, 24, Download, 
11-16-2022-16-57-11.086,393075.47551750246, 25, Download, 
11-16-2022-16-57-11.086,1.637814481322927e+06, 26, Download, 
11-16-2022-16-57-11.086,573235.0684630245, 27, Download, 
11-16-2022-16-57-11.086,540478.7788365659, 28, Download, 
11-16-2022-16-57-11.086,524100.63402333664, 29, Download, 
11-16-2022-16-57-11.086,442209.9099571903, 30, Download, 
11-16-2022-16-57-11.086,507722.48921010736, 31, Download, 
11-16-2022-16-57-11.086,949932.3991672976, 32, Download, 
11-16-2022-16-57-11.086,5.715684642740221e+06, 33, Download, 
11-16-2022-16-57-11.086,5.650100089218104e+06, 34, Download, 
11-16-2022-16-57-11.086,458588.05477041955, 35, Download, 
11-16-2022-16-57-11.086,507722.48921010736, 36, Download, 
11-16-2022-16-57-11.086,2.2927243510445016e+06, 37, Download, 
11-16-2022-16-57-11.086,2.2600400356872417e+06, 38, Download, 
11-16-2022-16-57-11.086,0, 39, Download, 
11-16-2022-16-57-11.086,2.342074708291786e+06, 40, Download, 
11-16-2022-16-57-11.086,556856.9236497952, 0, Upload, 
11-16-2022-16-57-11.086,49134.43443968781, 1, Upload, 
11-16-2022-16-57-11.086,704260.2269688586, 2, Upload, 
11-16-2022-16-57-11.086,720638.371782088, 3, Upload, 
11-16-2022-16-57-11.086,196537.73775875123, 4, Upload, 
