Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-57-01.320,3, 0.4247407,0.030967,15075, Foreign,
11-16-2022-16-57-01.724,3, 0.117406,0.038439,15075, Foreign,
11-16-2022-16-56-59.909,3, 1.7918551,0.062116,6339, Foreign,
11-16-2022-16-57-01.926,3, 0.1980264,0.031007,15075, Foreign,
11-16-2022-16-57-02.027,3, 0.1126879,0.034215,15075, Foreign,
11-16-2022-16-57-01.825,3, 0.4614384,0.034492,15075, Foreign,
11-16-2022-16-57-02.227,3, 0.096872,0.034091,15075, Foreign,
11-16-2022-16-57-02.328,3, 0.1665622,0.038421,15075, Foreign,
11-16-2022-16-57-02.127,3, 0.4619468,0.038417,15075, Foreign,
11-16-2022-16-57-02.529,3, 0.1118261,0.036055,15075, Foreign,
11-16-2022-16-57-02.428,3, 0.2415867,0.030784,15075, Foreign,
11-16-2022-16-57-02.830,3, 0.1502642,0.034877,15075, Foreign,
11-16-2022-16-57-02.931,3, 0.1287368,0.041126,15075, Foreign,
11-16-2022-16-57-03.032,3, 0.1301525,0.04598,15075, Foreign,
11-16-2022-16-57-03.232,3, 0.121182,0.044909,15075, Foreign,
11-16-2022-16-57-03.435,3, 0.1155808,0.037611,15075, Foreign,
11-16-2022-16-57-03.132,3, 0.4766897,0.051786,15075, Foreign,
11-16-2022-16-57-03.536,3, 0.1488761,0.031385,15075, Foreign,
11-16-2022-16-57-03.332,3, 0.3609268,0.046625,15075, Foreign,
11-16-2022-16-57-03.636,3, 0.1017279,0.028851,15075, Foreign,
11-16-2022-16-57-02.630,3, 0.8765014,0.03723,6339, Foreign,
11-16-2022-16-57-02.730,3, 0.8809914,0.028635,6339, Foreign,
11-16-2022-16-57-03.736,3, 0.2153322,0.029266,15075, Foreign,
11-16-2022-16-57-03.938,3, 0.1007232,0.034625,15075, Foreign,
11-16-2022-16-56-39.438,3, 24.5596512,0.034729,6339, Foreign,
11-16-2022-16-57-04.240,3, 0.1036097,0.031147,15075, Foreign,
11-16-2022-16-57-04.038,3, 0.4367386,0.041795,15075, Foreign,
11-16-2022-16-57-04.341,3, 0.1908055,0.037219,15075, Foreign,
11-16-2022-16-57-04.441,3, 0.1789934,0.037732,15075, Foreign,
11-16-2022-16-57-04.542,3, 0.247947,0.040512,15075, Foreign,
11-16-2022-16-57-04.138,3, 0.7056287,0.042527,15075, Foreign,
11-16-2022-16-57-04.747,3, 0.0990708,0.033209,15075, Foreign,
11-16-2022-16-57-04.847,3, 0.1193695,0.036486,15075, Foreign,
11-16-2022-16-57-03.837,3, 1.182755,0.037651,15106, Foreign,
11-16-2022-16-57-04.646,3, 0.387325,0.040582,15075, Foreign,
11-16-2022-16-57-04.947,3, 0.2093806,0.045262,15075, Foreign,
11-16-2022-16-57-05.151,3, 0.1099933,0.037298,15075, Foreign,
11-16-2022-16-57-05.251,3, 0.3207869,0.037364,15075, Foreign,
11-16-2022-16-57-05.458,3, 0.1619764,0.035677,15075, Foreign,
11-16-2022-16-57-05.660,3, 0.1255701,0.043685,15075, Foreign,
11-16-2022-16-57-05.760,3, 0.1342319,0.041593,15075, Foreign,
11-16-2022-16-57-05.860,3, 0.1390559,0.047184,15075, Foreign,
11-16-2022-16-57-05.047,3, 0.9811506,0.048005,15075, Foreign,
11-16-2022-16-57-06.260,3, 0.1131329,0.035533,15075, Foreign,
11-16-2022-16-57-05.960,3, 0.5498743,0.042211,15075, Foreign,
11-16-2022-16-57-06.060,3, 0.5463085,0.049547,15075, Foreign,
11-16-2022-16-57-06.562,3, 0.1276384,0.039828,15075, Foreign,
11-16-2022-16-57-05.560,3, 0.830628,0.041588,6339, Foreign,
11-16-2022-16-57-06.663,3, 0.1306692,0.041765,15075, Foreign,
11-16-2022-16-57-06.461,3, 0.452655,0.03861,15075, Foreign,
11-16-2022-16-57-06.361,3, 0.6290469,0.036972,15075, Foreign,
