Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-56-44.644,1, 0.1131129,0.042441,253427, SelfDown,
11-16-2022-16-56-44.745,1, 0.0464211,0.042915,1170432, SelfUp,
11-16-2022-16-56-44.745,1, 0.0973603,0.041519,253432, SelfDown,
11-16-2022-16-56-44.845,1, 0.0489082,0.042983,1170432, SelfUp,
11-16-2022-16-56-44.845,1, 0.1288694,0.040022,253808, SelfDown,
11-16-2022-16-56-44.946,1, 0.0467809,0.040886,1170432, SelfUp,
11-16-2022-16-56-44.946,1, 0.2054298,0.042066,254489, SelfDown,
11-16-2022-16-56-45.046,1, 0.1712335,0.041062,1170432, SelfUp,
11-16-2022-16-56-45.148,1, 0.0699388,0.041062,1170432, SelfUp,
11-16-2022-16-56-45.046,1, 0.2310078,0.039785,261384, SelfDown,
11-16-2022-16-56-45.148,1, 0.1397348,0.039785,261384, SelfDown,
11-16-2022-16-56-45.248,1, 0.0430359,0.040696,1170432, SelfUp,
11-16-2022-16-56-45.248,1, 0.216922,0.039329,264104, SelfDown,
11-16-2022-16-56-45.349,1, 0.1638183,0.03936,265962, SelfDown,
11-16-2022-16-56-45.349,1, 0.1648168,0.044528,1170432, SelfUp,
11-16-2022-16-56-45.448,1, 0.0654447,0.044528,1170432, SelfUp,
11-16-2022-16-56-45.550,1, 0.0434601,0.040248,1170432, SelfUp,
11-16-2022-16-56-45.448,1, 0.1613035,0.039203,269489, SelfDown,
11-16-2022-16-56-45.550,1, 0.0682222,0.039203,269489, SelfDown,
11-16-2022-16-56-45.652,1, 0.1281303,0.037274,188738, SelfDown,
11-16-2022-16-56-45.652,1, 0.1451895,0.041673,1170432, SelfUp,
11-16-2022-16-56-45.757,1, 0.0406002,0.041673,1170432, SelfUp,
11-16-2022-16-56-45.757,1, 0.0498337,0.027344,189610, SelfDown,
11-16-2022-16-56-45.860,1, 0.026423,0.023528,1170432, SelfUp,
11-16-2022-16-56-45.860,1, 0.0863817,0.023965,192291, SelfDown,
11-16-2022-16-56-45.960,1, 0.0352158,0.029128,1170432, SelfUp,
11-16-2022-16-56-45.960,1, 0.0652143,0.033672,194193, SelfDown,
11-16-2022-16-56-46.060,1, 0.037001,0.033216,1170432, SelfUp,
11-16-2022-16-56-46.060,1, 0.0625226,0.037308,196611, SelfDown,
11-16-2022-16-56-46.160,1, 0.050852,0.043804,1170432, SelfUp,
11-16-2022-16-56-46.160,1, 0.1391335,0.051977,200524, SelfDown,
11-16-2022-16-56-46.261,1, 0.0583794,0.047699,1170432, SelfUp,
11-16-2022-16-56-46.361,1, 0.1227611,0.046577,1170432, SelfUp,
11-16-2022-16-56-46.461,1, 0.0589474,0.048091,1170432, SelfUp,
11-16-2022-16-56-46.261,1, 0.2836874,0.05268,200827, SelfDown,
11-16-2022-16-56-46.562,1, 0.0415031,0.039769,1170432, SelfUp,
11-16-2022-16-56-46.663,1, 0.0744747,0.038344,1170432, SelfUp,
11-16-2022-16-56-46.764,1, 0.0403748,0.039368,1170432, SelfUp,
11-16-2022-16-56-46.865,1, 0.0716158,0.040182,1170432, SelfUp,
11-16-2022-16-56-46.562,1, 0.4375624,0.044554,140586, SelfDown,
11-16-2022-16-56-46.361,1, 0.6387658,0.044554,140586, SelfDown,
11-16-2022-16-56-46.461,1, 0.5379837,0.044554,140586, SelfDown,
11-16-2022-16-56-46.663,1, 0.337198,0.044554,140586, SelfDown,
11-16-2022-16-56-46.966,1, 0.0357746,0.038644,1170432, SelfUp,
11-16-2022-16-56-46.764,1, 0.2526793,0.043447,140587, SelfDown,
11-16-2022-16-56-46.865,1, 0.1803198,0.041489,140589, SelfDown,
11-16-2022-16-56-47.066,1, 0.0385451,0.037983,1170432, SelfUp,
11-16-2022-16-56-46.966,1, 0.1475462,0.040201,140592, SelfDown,
11-16-2022-16-56-47.168,1, 0.0848731,0.039446,1170432, SelfUp,
11-16-2022-16-56-47.066,1, 0.2454164,0.039646,140649, SelfDown,
11-16-2022-16-56-47.168,1, 0.1447903,0.039646,140649, SelfDown,
11-16-2022-16-56-47.268,1, 0.335338,0.0435,1170432, SelfUp,
11-16-2022-16-56-47.368,1, 0.2710919,0.042471,1170432, SelfUp,
11-16-2022-16-56-47.470,1, 0.169655,0.042471,1170432, SelfUp,
11-16-2022-16-56-47.570,1, 0.069341,0.042471,1170432, SelfUp,
11-16-2022-16-56-47.680,1, 0.0315988,0.044187,1170432, SelfUp,
11-16-2022-16-56-47.268,1, 0.4648564,0.038728,98489, SelfDown,
11-16-2022-16-56-47.368,1, 0.3650077,0.038728,98489, SelfDown,
11-16-2022-16-56-47.469,1, 0.2649264,0.038728,98489, SelfDown,
