Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-28-2022-16-09-08.871,3, 0.4593909,0.038087,15075, Foreign,
11-28-2022-16-09-09.373,3, 0.1166103,0.039114,15075, Foreign,
11-28-2022-16-09-08.367,3, 0.8291796,0.036752,6339, Foreign,
11-28-2022-16-09-09.474,3, 0.2009213,0.040109,15075, Foreign,
11-28-2022-16-09-08.267,3, 1.1082536,0.041354,6339, Foreign,
11-28-2022-16-09-09.273,3, 0.4043064,0.040985,15075, Foreign,
11-28-2022-16-09-09.574,3, 0.1406479,0.042301,15075, Foreign,
11-28-2022-16-09-09.674,3, 0.1366393,0.045618,15075, Foreign,
11-28-2022-16-09-08.771,3, 0.8140525,0.041814,6339, Foreign,
11-28-2022-16-09-09.774,3, 0.1167911,0.039157,15075, Foreign,
11-28-2022-16-09-09.975,3, 0.1259024,0.041023,15075, Foreign,
11-28-2022-16-09-09.172,3, 0.9571444,0.036542,15075, Foreign,
11-28-2022-16-09-09.875,3, 0.279218,0.035832,15075, Foreign,
11-28-2022-16-09-10.075,3, 0.1271972,0.042615,15075, Foreign,
11-28-2022-16-09-07.965,3, 1.9539336,0.036309,6339, Foreign,
11-28-2022-16-09-10.175,3, 0.1243826,0.040303,15075, Foreign,
11-28-2022-16-09-10.275,3, 0.1372512,0.04654,15075, Foreign,
11-28-2022-16-09-10.376,3, 0.1347784,0.042819,15075, Foreign,
11-28-2022-16-09-10.476,3, 0.1340916,0.042092,15075, Foreign,
11-28-2022-16-09-10.677,3, 0.1230924,0.039384,15075, Foreign,
11-28-2022-16-09-10.979,3, 0.1584804,0.04606,15075, Foreign,
11-28-2022-16-09-10.778,3, 0.3793195,0.043458,15075, Foreign,
11-28-2022-16-09-10.878,3, 0.3231529,0.041313,15075, Foreign,
11-28-2022-16-09-11.079,3, 0.2242418,0.056833,15075, Foreign,
11-28-2022-16-09-11.380,3, 0.1191606,0.041891,15075, Foreign,
11-28-2022-16-09-11.179,3, 0.4259724,0.043245,15075, Foreign,
11-28-2022-16-09-11.581,3, 0.1732438,0.037318,15075, Foreign,
11-28-2022-16-09-11.984,3, 0.1476649,0.04353,15075, Foreign,
11-28-2022-16-09-11.480,3, 0.7111369,0.043403,15075, Foreign,
11-28-2022-16-09-11.681,3, 0.5103423,0.042503,15075, Foreign,
11-28-2022-16-09-11.781,3, 0.58052,0.04817,15075, Foreign,
11-28-2022-16-09-12.187,3, 0.2254098,0.049643,15075, Foreign,
11-28-2022-16-09-12.287,3, 0.1663073,0.054323,15075, Foreign,
11-28-2022-16-09-12.387,3, 0.2202739,0.050586,15075, Foreign,
11-28-2022-16-09-12.085,3, 0.5524414,0.055808,15075, Foreign,
11-28-2022-16-09-12.688,3, 0.1195074,0.04016,15075, Foreign,
11-28-2022-16-09-10.576,3, 1.9668037,0.041765,6339, Foreign,
11-28-2022-16-09-12.788,3, 0.1164677,0.037139,15075, Foreign,
11-28-2022-16-09-12.487,3, 0.457387,0.045114,15075, Foreign,
11-28-2022-16-09-11.883,3, 0.8302088,0.040837,6339, Foreign,
11-28-2022-16-09-12.588,3, 0.4373441,0.047705,15075, Foreign,
11-28-2022-16-09-11.279,3, 1.5847647999999999,0.05592,6339, Foreign,
11-28-2022-16-09-12.990,3, 0.1800441,0.05655,15075, Foreign,
11-28-2022-16-09-09.072,3, 3.8576058,0.056966,6339, Foreign,
11-28-2022-16-09-12.889,3, 0.5373163,0.040254,15075, Foreign,
11-28-2022-16-09-13.496,3, 0.1109613,0.035846,15075, Foreign,
11-28-2022-16-09-13.295,3, 0.4737484,0.041754,15075, Foreign,
11-28-2022-16-09-13.395,3, 0.3851162,0.035193,15075, Foreign,
11-28-2022-16-09-13.696,3, 0.1199713,0.038854,15075, Foreign,
11-28-2022-16-09-13.897,3, 0.1313521,0.045359,15075, Foreign,
11-28-2022-16-09-13.997,3, 0.1502268,0.044573,15075, Foreign,
11-28-2022-16-09-14.098,3, 0.1295295,0.046823,15075, Foreign,
11-28-2022-16-09-13.093,3, 0.8941678,0.041209,6339, Foreign,
11-28-2022-16-09-14.198,3, 0.2200397,0.044493,15075, Foreign,
11-28-2022-16-09-13.194,3, 1.1326991,0.047835,6339, Foreign,
11-28-2022-16-09-14.298,3, 0.3411787,0.051353,15075, Foreign,
11-28-2022-16-09-14.600,3, 0.2075343,0.05236,15075, Foreign,
11-28-2022-16-09-14.500,3, 0.4067103,0.047371,15075, Foreign,
11-28-2022-16-09-13.796,3, 0.8328814,0.039868,6339, Foreign,
11-28-2022-16-09-14.800,3, 0.1339775,0.042135,15075, Foreign,
11-28-2022-16-09-14.900,3, 0.4581937,0.043705,15075, Foreign,
11-28-2022-16-09-15.001,3, 0.4480235,0.054147,15075, Foreign,
11-28-2022-16-09-15.203,3, 0.2995499,0.037209,15075, Foreign,
11-28-2022-16-09-15.102,3, 0.402373,0.046274,15075, Foreign,
11-28-2022-16-09-15.304,3, 0.485355,0.045418,15075, Foreign,
11-28-2022-16-09-14.700,3, 0.8292558,0.038998,6339, Foreign,
11-28-2022-16-09-14.399,3, 1.183743,0.052729,6339, Foreign,
11-28-2022-16-09-15.505,3, 0.4266354,0.046831,15075, Foreign,
11-28-2022-16-09-15.907,3, 0.0977063,0.030974,15075, Foreign,
11-28-2022-16-09-15.605,3, 0.4622975,0.051606,15075, Foreign,
11-28-2022-16-09-15.706,3, 0.4037449,0.045128,15075, Foreign,
11-28-2022-16-09-16.313,3, 0.1056244,0.032971,15075, Foreign,
11-28-2022-16-09-16.515,3, 0.1460643,0.048366,15075, Foreign,
11-28-2022-16-09-15.405,3, 1.0828216,0.040283,6339, Foreign,
11-28-2022-16-09-15.806,3, 0.8227975,0.037375,6339, Foreign,
11-28-2022-16-09-16.819,3, 0.1209071,0.038866,15075, Foreign,
11-28-2022-16-09-16.414,3, 0.6222222,0.033251,15075, Foreign,
11-28-2022-16-09-16.615,3, 0.5294778,0.04645,15075, Foreign,
11-28-2022-16-09-16.008,3, 0.8708758,0.036219,6339, Foreign,
11-28-2022-16-09-17.122,3, 0.1305032,0.039141,15075, Foreign,
11-28-2022-16-09-17.322,3, 0.1088525,0.035962,15075, Foreign,
11-28-2022-16-09-17.020,3, 0.5357358,0.046497,15075, Foreign,
11-28-2022-16-09-16.718,3, 0.9316063,0.054366,15075, Foreign,
11-28-2022-16-09-17.423,3, 0.2672333,0.046327,15075, Foreign,
11-28-2022-16-09-17.222,3, 0.4934968,0.039186,15075, Foreign,
11-28-2022-16-09-13.596,3, 3.8471207,0.035795,6339, Foreign,
11-28-2022-16-09-16.920,3, 0.9524206,0.034016,15075, Foreign,
11-28-2022-16-09-17.523,3, 0.4914148,0.055964,15075, Foreign,
11-28-2022-16-09-17.831,3, 0.2384307,0.044264,15075, Foreign,
11-28-2022-16-09-17.933,3, 0.2102355,0.051075,15075, Foreign,
11-28-2022-16-09-17.731,3, 0.4753384,0.032953,15075, Foreign,
11-28-2022-16-09-16.110,3, 2.0451316999999998,0.036831,6339, Foreign,
11-28-2022-16-09-18.437,3, 0.1354848,0.042016,15075, Foreign,
11-28-2022-16-09-18.539,3, 0.1429079,0.049308,15075, Foreign,
11-28-2022-16-09-18.641,3, 0.1362349,0.041803,15075, Foreign,
11-28-2022-16-09-17.628,3, 1.2412443,0.03399,15075, Foreign,
11-28-2022-16-09-18.841,3, 0.1198431,0.039838,15075, Foreign,
11-28-2022-16-09-18.136,3, 0.8244813,0.029966,6339, Foreign,
