Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-30-46.989,1, 0.3546105,0.036621,220243, SelfDown,
11-26-2022-11-30-47.090,1, 0.2542199,0.036621,220243, SelfDown,
11-26-2022-11-30-47.190,1, 0.1549286,0.036621,220243, SelfDown,
11-26-2022-11-30-47.290,1, 0.2997625,0.034166,220436, SelfDown,
11-26-2022-11-30-47.390,1, 0.1997636,0.034166,220436, SelfDown,
11-26-2022-11-30-47.494,1, 0.177905,0.048255,608768, SelfUp,
11-26-2022-11-30-47.595,1, 0.0772344,0.048255,608768, SelfUp,
11-26-2022-11-30-47.390,1, 0.2818641,0.048255,608768, SelfUp,
11-26-2022-11-30-47.494,1, 0.1810363,0.037451,220778, SelfDown,
11-26-2022-11-30-47.695,1, 0.0382181,0.037421,608768, SelfUp,
11-26-2022-11-30-47.595,1, 0.1971832,0.038123,220999, SelfDown,
11-26-2022-11-30-47.795,1, 0.0373726,0.040265,608768, SelfUp,
11-26-2022-11-30-47.695,1, 0.1426212,0.037298,221336, SelfDown,
11-26-2022-11-30-47.795,1, 0.0841273,0.038313,221516, SelfDown,
11-26-2022-11-30-47.896,1, 0.0395191,0.042965,608768, SelfUp,
11-26-2022-11-30-47.997,1, 0.0715054,0.03934,608768, SelfUp,
11-26-2022-11-30-47.896,1, 0.1806441,0.038293,222340, SelfDown,
11-26-2022-11-30-47.997,1, 0.1200225,0.038388,222457, SelfDown,
11-26-2022-11-30-48.098,1, 0.0362058,0.03805,608768, SelfUp,
11-26-2022-11-30-48.098,1, 0.1702878,0.036449,222824, SelfDown,
11-26-2022-11-30-48.216,1, 0.0575377,0.034937,608768, SelfUp,
11-26-2022-11-30-48.216,1, 0.0694113,0.036449,222824, SelfDown,
11-26-2022-11-30-48.316,1, 0.1778814,0.034884,608768, SelfUp,
11-26-2022-11-30-48.316,1, 0.2017421,0.035108,224696, SelfDown,
11-26-2022-11-30-48.417,1, 0.1097293,0.034884,608768, SelfUp,
11-26-2022-11-30-48.417,1, 0.1313483,0.03512,224846, SelfDown,
11-26-2022-11-30-48.517,1, 0.0342313,0.035149,608768, SelfUp,
11-26-2022-11-30-48.617,1, 0.0359478,0.037336,608768, SelfUp,
11-26-2022-11-30-48.517,1, 0.1361521,0.036329,225603, SelfDown,
11-26-2022-11-30-48.719,1, 0.0334554,0.03474,608768, SelfUp,
11-26-2022-11-30-48.617,1, 0.1497592,0.035421,226689, SelfDown,
11-26-2022-11-30-48.821,1, 0.0319203,0.033368,608768, SelfUp,
11-26-2022-11-30-48.719,1, 0.1841606,0.03429,227655, SelfDown,
11-26-2022-11-30-48.921,1, 0.046222,0.043483,608768, SelfUp,
11-26-2022-11-30-48.821,1, 0.181399,0.035704,228151, SelfDown,
11-26-2022-11-30-48.921,1, 0.134879,0.034626,228656, SelfDown,
11-26-2022-11-30-49.024,1, 0.0700167,0.040933,608768, SelfUp,
11-26-2022-11-30-49.024,1, 0.1209057,0.033889,229810, SelfDown,
11-26-2022-11-30-49.125,1, 0.1866317,0.032323,230961, SelfDown,
11-26-2022-11-30-49.225,1, 0.0910221,0.032323,230961, SelfDown,
11-26-2022-11-30-49.125,1, 0.3073933,0.040861,608768, SelfUp,
11-26-2022-11-30-49.327,1, 0.1352937,0.040178,608768, SelfUp,
11-26-2022-11-30-49.427,1, 0.0346493,0.040178,608768, SelfUp,
11-26-2022-11-30-49.225,1, 0.2366843,0.040178,608768, SelfUp,
11-26-2022-11-30-49.327,1, 0.1809839,0.032691,232469, SelfDown,
11-26-2022-11-30-49.427,1, 0.1322088,0.031381,233309, SelfDown,
11-26-2022-11-30-49.527,1, 0.0433122,0.033251,608768, SelfUp,
11-26-2022-11-30-49.527,1, 0.1719277,0.032637,234138, SelfDown,
11-26-2022-11-30-49.628,1, 0.0735387,0.031745,608768, SelfUp,
11-26-2022-11-30-49.733,1, 0.0309385,0.035277,608768, SelfUp,
11-26-2022-11-30-49.628,1, 0.182249,0.032396,234638, SelfDown,
11-26-2022-11-30-49.843,1, 0.0292557,0.033408,608768, SelfUp,
11-26-2022-11-30-49.733,1, 0.2132367,0.030818,235470, SelfDown,
11-26-2022-11-30-49.843,1, 0.1579513,0.030883,236618, SelfDown,
11-26-2022-11-30-49.944,1, 0.0582672,0.030877,608768, SelfUp,
11-26-2022-11-30-49.944,1, 0.1380598,0.030825,237264, SelfDown,
11-26-2022-11-30-50.044,1, 0.0752782,0.036053,608768, SelfUp,
11-26-2022-11-30-50.144,1, 0.0377682,0.033591,608768, SelfUp,
11-26-2022-11-30-50.044,1, 0.1452812,0.031925,237740, SelfDown,
11-26-2022-11-30-50.144,1, 0.0932069,0.034541,238057, SelfDown,
11-26-2022-11-30-50.245,1, 0.1402848,0.034299,238688, SelfDown,
11-26-2022-11-30-50.245,1, 0.1686004,0.040125,608768, SelfUp,
11-26-2022-11-30-50.346,1, 0.0670722,0.040125,608768, SelfUp,
11-26-2022-11-30-50.447,1, 0.0331094,0.032528,608768, SelfUp,
11-26-2022-11-30-50.346,1, 0.1712441,0.031868,269940, SelfDown,
11-26-2022-11-30-50.554,1, 0.0398807,0.032297,608768, SelfUp,
11-26-2022-11-30-50.447,1, 0.1889129,0.035643,269944, SelfDown,
11-26-2022-11-30-50.554,1, 0.1175657,0.034817,269945, SelfDown,
11-26-2022-11-30-50.654,1, 0.0669246,0.033865,608768, SelfUp,
11-26-2022-11-30-50.755,1, 0.0328801,0.032358,608768, SelfUp,
11-26-2022-11-30-50.654,1, 0.1463789,0.032213,276935, SelfDown,
11-26-2022-11-30-50.755,1, 0.0989592,0.035604,276938, SelfDown,
11-26-2022-11-30-50.855,1, 0.0457507,0.038074,608768, SelfUp,
11-26-2022-11-30-50.956,1, 0.0320832,0.038012,608768, SelfUp,
11-26-2022-11-30-50.855,1, 0.1938043,0.036504,193862, SelfDown,
11-26-2022-11-30-50.956,1, 0.138047,0.036781,193863, SelfDown,
11-26-2022-11-30-51.056,1, 0.0734669,0.038139,608768, SelfUp,
11-26-2022-11-30-51.157,1, 0.0290412,0.03198,608768, SelfUp,
11-26-2022-11-30-51.056,1, 0.1573551,0.032998,193870, SelfDown,
11-26-2022-11-30-51.157,1, 0.1003664,0.033806,193872, SelfDown,
11-26-2022-11-30-51.257,1, 0.1481766,0.036048,608768, SelfUp,
11-26-2022-11-30-51.357,1, 0.0796437,0.034007,608768, SelfUp,
11-26-2022-11-30-51.257,1, 0.1920286,0.032919,135716, SelfDown,
11-26-2022-11-30-51.357,1, 0.0941974,0.032919,135716, SelfDown,
11-26-2022-11-30-51.458,1, 0.035368,0.03447,608768, SelfUp,
11-26-2022-11-30-51.458,1, 0.1991609,0.033705,135722, SelfDown,
11-26-2022-11-30-51.558,1, 0.141987,0.03695,135725, SelfDown,
11-26-2022-11-30-51.658,1, 0.0785611,0.031183,135732, SelfDown,
11-26-2022-11-30-51.759,1, 0.0815815,0.030891,135744, SelfDown,
11-26-2022-11-30-51.558,1, 0.3021167,0.042071,608768, SelfUp,
11-26-2022-11-30-51.658,1, 0.2474731,0.042071,426137, SelfUp,
11-26-2022-11-30-51.759,1, 0.1462094,0.042071,426137, SelfUp,
11-26-2022-11-30-51.860,1, 0.1611281,0.042071,426137, SelfUp,
11-26-2022-11-30-51.961,1, 0.0599735,0.042071,426137, SelfUp,
11-26-2022-11-30-51.860,1, 0.2071862,0.039136,95041, SelfDown,
11-26-2022-11-30-51.961,1, 0.2069737,0.037464,95044, SelfDown,
11-26-2022-11-30-52.062,1, 0.1689586,0.036736,95046, SelfDown,
11-26-2022-11-30-52.163,1, 0.1660316,0.034219,95050, SelfDown,
11-26-2022-11-30-52.061,1, 0.3018245,0.042461,427369, SelfUp,
11-26-2022-11-30-52.264,1, 0.1153672,0.034617,95057, SelfDown,
11-26-2022-11-30-52.264,1, 0.1363542,0.042461,427369, SelfUp,
11-26-2022-11-30-52.162,1, 0.2381868,0.042461,427369, SelfUp,
11-26-2022-11-30-52.365,1, 0.0446744,0.041782,429093, SelfUp,
11-26-2022-11-30-52.465,1, 0.0313738,0.034071,432394, SelfUp,
11-26-2022-11-30-52.365,1, 0.1919556,0.034776,95099, SelfDown,
11-26-2022-11-30-52.566,1, 0.0321778,0.030702,436326, SelfUp,
11-26-2022-11-30-52.465,1, 0.1821128,0.032012,95343, SelfDown,
11-26-2022-11-30-52.566,1, 0.0885663,0.032012,95343, SelfDown,
11-26-2022-11-30-52.666,1, 0.0397654,0.034401,440908, SelfUp,
11-26-2022-11-30-52.666,1, 0.0876662,0.03732,95952, SelfDown,
11-26-2022-11-30-52.767,1, 0.0473905,0.035917,444324, SelfUp,
11-26-2022-11-30-52.867,1, 0.0418503,0.042698,311041, SelfUp,
11-26-2022-11-30-52.767,1, 0.1844684,0.039669,67375, SelfDown,
11-26-2022-11-30-52.867,1, 0.12113,0.039312,67376, SelfDown,
11-26-2022-11-30-52.967,1, 0.087705,0.039106,311060, SelfUp,
11-26-2022-11-30-52.967,1, 0.1249144,0.034323,67385, SelfDown,
11-26-2022-11-30-53.067,1, 0.0323917,0.036078,311064, SelfUp,
11-26-2022-11-30-53.067,1, 0.1007509,0.031886,67390, SelfDown,
11-26-2022-11-30-53.167,1, 0.0279863,0.029284,311086, SelfUp,
11-26-2022-11-30-53.167,1, 0.1449975,0.031183,67406, SelfDown,
11-26-2022-11-30-53.269,1, 0.0609698,0.03219,311102, SelfUp,
11-26-2022-11-30-53.370,1, 0.0326184,0.030717,311131, SelfUp,
11-26-2022-11-30-53.269,1, 0.1458251,0.031893,69298, SelfDown,
11-26-2022-11-30-53.370,1, 0.1018516,0.03217,70688, SelfDown,
11-26-2022-11-30-53.471,1, 0.0304952,0.033632,311168, SelfUp,
11-26-2022-11-30-53.471,1, 0.1323386,0.029905,74825, SelfDown,
11-26-2022-11-30-53.573,1, 0.0558611,0.031183,311173, SelfUp,
11-26-2022-11-30-53.573,1, 0.1817958,0.032175,77490, SelfDown,
11-26-2022-11-30-53.673,1, 0.1128497,0.028561,80657, SelfDown,
11-26-2022-11-30-53.673,1, 0.1342241,0.028767,311212, SelfUp,
11-26-2022-11-30-53.774,1, 0.0339614,0.028767,311212, SelfUp,
11-26-2022-11-30-53.774,1, 0.0723601,0.026691,83782, SelfDown,
11-26-2022-11-30-53.874,1, 0.0401592,0.029094,311811, SelfUp,
11-26-2022-11-30-53.874,1, 0.081506,0.032213,84474, SelfDown,
11-26-2022-11-30-53.974,1, 0.0531943,0.037734,312210, SelfUp,
11-26-2022-11-30-53.974,1, 0.0942447,0.040424,84480, SelfDown,
11-26-2022-11-30-54.075,1, 0.063018,0.043472,218693, SelfUp,
11-26-2022-11-30-54.075,1, 0.1212797,0.043681,59138, SelfDown,
11-26-2022-11-30-54.176,1, 0.0374516,0.045219,218705, SelfUp,
11-26-2022-11-30-54.276,1, 0.0470964,0.045124,218741, SelfUp,
11-26-2022-11-30-54.176,1, 0.1496488,0.044282,41398, SelfDown,
11-26-2022-11-30-54.276,1, 0.1500783,0.048343,41404, SelfDown,
11-26-2022-11-30-54.391,1, 0.0469207,0.045074,218743, SelfUp,
11-26-2022-11-30-54.492,1, 0.0287142,0.031598,218770, SelfUp,
11-26-2022-11-30-54.391,1, 0.1570789,0.038528,28988, SelfDown,
11-26-2022-11-30-54.492,1, 0.1073814,0.035589,28992, SelfDown,
11-26-2022-11-30-54.592,1, 0.093943,0.036325,28996, SelfDown,
11-26-2022-11-30-54.692,1, 0.1392878,0.038056,30814, SelfDown,
11-26-2022-11-30-54.792,1, 0.1070796,0.035359,32443, SelfDown,
11-26-2022-11-30-54.592,1, 0.3123935,0.036004,218803, SelfUp,
11-26-2022-11-30-54.692,1, 0.2396517,0.035954,218834, SelfUp,
11-26-2022-11-30-54.792,1, 0.1394522,0.035954,218834, SelfUp,
11-26-2022-11-30-54.893,1, 0.0393309,0.035954,218834, SelfUp,
11-26-2022-11-30-54.893,1, 0.1739763,0.034601,35881, SelfDown,
11-26-2022-11-30-54.993,1, 0.1711582,0.039061,36968, SelfDown,
11-26-2022-11-30-55.094,1, 0.1088329,0.037343,37995, SelfDown,
11-26-2022-11-30-55.094,1, 0.1779399,0.031907,219846, SelfUp,
11-26-2022-11-30-54.993,1, 0.2786613,0.031907,219846, SelfUp,
11-26-2022-11-30-55.194,1, 0.0770546,0.031907,219846, SelfUp,
11-26-2022-11-30-55.194,1, 0.1206667,0.038186,39286, SelfDown,
11-26-2022-11-30-55.294,1, 0.048497,0.045122,221285, SelfUp,
11-26-2022-11-30-55.395,1, 0.046817,0.048749,223480, SelfUp,
11-26-2022-11-30-55.294,1, 0.1475371,0.045329,39637, SelfDown,
11-26-2022-11-30-55.495,1, 0.0403554,0.046292,224951, SelfUp,
11-26-2022-11-30-55.596,1, 0.0672022,0.037826,227396, SelfUp,
11-26-2022-11-30-55.395,1, 0.317114,0.040251,27754, SelfDown,
11-26-2022-11-30-55.495,1, 0.2167838,0.040251,27754, SelfDown,
11-26-2022-11-30-55.596,1, 0.1165945,0.040251,27754, SelfDown,
11-26-2022-11-30-55.697,1, 0.0305012,0.03113,229094, SelfUp,
11-26-2022-11-30-55.697,1, 0.1045769,0.03569,29306, SelfDown,
11-26-2022-11-30-55.797,1, 0.1368894,0.034208,31438, SelfDown,
11-26-2022-11-30-55.897,1, 0.0791719,0.043252,230486, SelfUp,
11-26-2022-11-30-55.797,1, 0.1792321,0.043252,230486, SelfUp,
11-26-2022-11-30-55.897,1, 0.1265035,0.038447,22416, SelfDown,
11-26-2022-11-30-55.997,1, 0.0348039,0.042465,230695, SelfUp,
11-26-2022-11-30-55.997,1, 0.1130388,0.035089,22422, SelfDown,
11-26-2022-11-30-56.098,1, 0.0576963,0.030008,232645, SelfUp,
11-26-2022-11-30-56.098,1, 0.0979201,0.031176,22968, SelfDown,
11-26-2022-11-30-56.199,1, 0.0850974,0.033348,236849, SelfUp,
11-26-2022-11-30-56.199,1, 0.1020113,0.031868,24892, SelfDown,
11-26-2022-11-30-56.300,1, 0.0327665,0.032137,238041, SelfUp,
11-26-2022-11-30-56.400,1, 0.0430781,0.04037,240327, SelfUp,
11-26-2022-11-30-56.300,1, 0.163103,0.03723,27753, SelfDown,
11-26-2022-11-30-56.400,1, 0.1210716,0.039334,27850, SelfDown,
11-26-2022-11-30-56.500,1, 0.0404957,0.041421,241413, SelfUp,
11-26-2022-11-30-56.500,1, 0.1514137,0.039427,30154, SelfDown,
11-26-2022-11-30-56.600,1, 0.1549679,0.035489,33525, SelfDown,
11-26-2022-11-30-56.600,1, 0.1579752,0.037493,243014, SelfUp,
11-26-2022-11-30-56.701,1, 0.0573693,0.037493,243014, SelfUp,
11-26-2022-11-30-56.701,1, 0.0768605,0.034375,34574, SelfDown,
11-26-2022-11-30-56.801,1, 0.0904556,0.036455,244841, SelfUp,
11-26-2022-11-30-56.801,1, 0.1347612,0.037267,37268, SelfDown,
11-26-2022-11-30-56.901,1, 0.0428443,0.040795,245898, SelfUp,
11-26-2022-11-30-56.901,1, 0.1239423,0.038565,37461, SelfDown,
11-26-2022-11-30-57.001,1, 0.0453578,0.040692,247385, SelfUp,
11-26-2022-11-30-57.101,1, 0.0472514,0.049491,248594, SelfUp,
11-26-2022-11-30-57.001,1, 0.1825692,0.042952,38080, SelfDown,
11-26-2022-11-30-57.201,1, 0.0486568,0.049783,250111, SelfUp,
11-26-2022-11-30-57.101,1, 0.1756078,0.045241,38465, SelfDown,
11-26-2022-11-30-57.302,1, 0.0396043,0.044089,175083, SelfUp,
11-26-2022-11-30-57.201,1, 0.1469844,0.044545,27061, SelfDown,
11-26-2022-11-30-57.302,1, 0.1484369,0.041528,27638, SelfDown,
11-26-2022-11-30-57.402,1, 0.1349759,0.035392,28384, SelfDown,
11-26-2022-11-30-57.402,1, 0.1606092,0.033913,175111, SelfUp,
11-26-2022-11-30-57.503,1, 0.0597371,0.033913,175111, SelfUp,
11-26-2022-11-30-57.503,1, 0.1103861,0.034205,32232, SelfDown,
11-26-2022-11-30-57.603,1, 0.0301785,0.029338,175144, SelfUp,
11-26-2022-11-30-57.603,1, 0.1198772,0.031242,35241, SelfDown,
11-26-2022-11-30-57.703,1, 0.0282284,0.027866,175168, SelfUp,
11-26-2022-11-30-57.703,1, 0.0891195,0.029642,37846, SelfDown,
11-26-2022-11-30-57.804,1, 0.0379582,0.028809,175190, SelfUp,
11-26-2022-11-30-57.905,1, 0.0355863,0.036982,175395, SelfUp,
11-26-2022-11-30-57.804,1, 0.1543845,0.031921,40062, SelfDown,
11-26-2022-11-30-57.905,1, 0.1432541,0.035914,40646, SelfDown,
11-26-2022-11-30-58.005,1, 0.1095041,0.034025,42846, SelfDown,
11-26-2022-11-30-58.105,1, 0.0473322,0.045967,175741, SelfUp,
11-26-2022-11-30-58.005,1, 0.1477152,0.045967,175741, SelfUp,
11-26-2022-11-30-58.105,1, 0.0873973,0.028949,47551, SelfDown,
11-26-2022-11-30-58.206,1, 0.0315517,0.030693,176991, SelfUp,
11-26-2022-11-30-58.206,1, 0.0868663,0.030336,48997, SelfDown,
11-26-2022-11-30-58.307,1, 0.0436705,0.036455,179146, SelfUp,
11-26-2022-11-30-58.307,1, 0.1184573,0.037817,49005, SelfDown,
11-26-2022-11-30-58.407,1, 0.126084,0.040817,49013, SelfDown,
11-26-2022-11-30-58.508,1, 0.1992475,0.041214,24113, SelfDown,
11-26-2022-11-30-58.508,1, 0.2472259,0.034712,125565, SelfUp,
11-26-2022-11-30-58.709,1, 0.0456701,0.034712,125565, SelfUp,
11-26-2022-11-30-58.608,1, 0.1471468,0.034712,125565, SelfUp,
11-26-2022-11-30-58.407,1, 0.3474044,0.034712,125565, SelfUp,
11-26-2022-11-30-58.608,1, 0.1870868,0.033696,24119, SelfDown,
11-26-2022-11-30-58.709,1, 0.1031148,0.033696,24119, SelfDown,
11-26-2022-11-30-58.809,1, 0.0507491,0.026892,125592, SelfUp,
11-26-2022-11-30-58.809,1, 0.1194095,0.033331,25294, SelfDown,
11-26-2022-11-30-58.910,1, 0.042763,0.039907,125611, SelfUp,
11-26-2022-11-30-58.910,1, 0.1190652,0.03586,27087, SelfDown,
11-26-2022-11-30-59.010,1, 0.0453461,0.042308,125613, SelfUp,
11-26-2022-11-30-59.010,1, 0.1148972,0.037659,28835, SelfDown,
11-26-2022-11-30-59.110,1, 0.103312,0.038314,29398, SelfDown,
11-26-2022-11-30-59.110,1, 0.3254404,0.044527,125659, SelfUp,
11-26-2022-11-30-59.210,1, 0.2316786,0.040539,32933, SelfDown,
11-26-2022-11-30-59.311,1, 0.1358829,0.040539,32933, SelfDown,
11-26-2022-11-30-59.210,1, 0.2615674,0.044225,125705, SelfUp,
11-26-2022-11-30-59.311,1, 0.161451,0.044225,125705, SelfUp,
11-26-2022-11-30-59.412,1, 0.0605121,0.044225,125705, SelfUp,
11-26-2022-11-30-59.412,1, 0.1329879,0.040723,35375, SelfDown,
11-26-2022-11-30-59.512,1, 0.1701988,0.040398,37941, SelfDown,
11-26-2022-11-30-59.612,1, 0.1676843,0.034071,42419, SelfDown,
11-26-2022-11-30-59.713,1, 0.0997851,0.029292,47997, SelfDown,
11-26-2022-11-30-59.512,1, 0.3377328,0.039506,127120, SelfUp,
11-26-2022-11-30-59.612,1, 0.2615646,0.039506,127120, SelfUp,
11-26-2022-11-30-59.713,1, 0.1608211,0.039506,127120, SelfUp,
11-26-2022-11-30-59.813,1, 0.0605202,0.039506,127120, SelfUp,
11-26-2022-11-30-59.813,1, 0.1498207,0.027491,53454, SelfDown,
11-26-2022-11-30-59.914,1, 0.094785,0.031297,137515, SelfUp,
11-26-2022-11-30-59.914,1, 0.1437841,0.030946,53456, SelfDown,
11-26-2022-11-31-00.014,1, 0.046378,0.040639,137732, SelfUp,
11-26-2022-11-31-00.114,1, 0.080782,0.041608,137782, SelfUp,
11-26-2022-11-31-00.014,1, 0.1826529,0.035005,53458, SelfDown,
11-26-2022-11-31-00.214,1, 0.0455043,0.039017,138267, SelfUp,
11-26-2022-11-31-00.314,1, 0.0583541,0.035174,139496, SelfUp,
11-26-2022-11-31-00.415,1, 0.0326894,0.034647,140108, SelfUp,
11-26-2022-11-31-00.615,1, 0.05155,0.029953,155774, SelfUp,
11-26-2022-11-31-00.515,1, 0.1516416,0.029953,155774, SelfUp,
11-26-2022-11-31-00.615,1, 0.177388,0.033705,12184, SelfDown,
11-26-2022-11-31-00.314,1, 0.477852,0.033705,12184, SelfDown,
11-26-2022-11-31-00.515,1, 0.2774796,0.033705,12184, SelfDown,
11-26-2022-11-31-00.415,1, 0.3776749,0.033705,12184, SelfDown,
11-26-2022-11-31-00.214,1, 0.5939181,0.033398,12534, SelfDown,
11-26-2022-11-31-00.114,1, 0.75138,0.034006,13201, SelfDown,
11-26-2022-11-31-00.715,1, 0.16857,0.034006,13201, SelfDown,
11-26-2022-11-31-00.816,1, 0.1114575,0.035837,14251, SelfDown,
11-26-2022-11-31-00.715,1, 0.3035387,0.034743,159398, SelfUp,
11-26-2022-11-31-00.918,1, 0.1297911,0.038355,15828, SelfDown,
11-26-2022-11-31-00.816,1, 0.2394777,0.034915,159399, SelfUp,
11-26-2022-11-31-00.918,1, 0.1373408,0.034915,159399, SelfUp,
11-26-2022-11-31-01.019,1, 0.0404763,0.037978,159407, SelfUp,
11-26-2022-11-31-01.019,1, 0.1292575,0.03726,18105, SelfDown,
11-26-2022-11-31-01.119,1, 0.0390837,0.037189,159432, SelfUp,
11-26-2022-11-31-01.119,1, 0.1109218,0.037615,19122, SelfDown,
11-26-2022-11-31-01.220,1, 0.0568904,0.037119,159451, SelfUp,
11-26-2022-11-31-01.220,1, 0.170375,0.037861,15126, SelfDown,
11-26-2022-11-31-01.421,1, 0.0653527,0.04183,111634, SelfUp,
11-26-2022-11-31-01.320,1, 0.1656769,0.04183,111634, SelfUp,
11-26-2022-11-31-01.320,1, 0.2002271,0.035319,15136, SelfDown,
11-26-2022-11-31-01.421,1, 0.1292927,0.035319,15136, SelfDown,
11-26-2022-11-31-01.521,1, 0.0616789,0.033905,111649, SelfUp,
11-26-2022-11-31-01.621,1, 0.0455399,0.039505,111664, SelfUp,
11-26-2022-11-31-01.521,1, 0.170364,0.034767,18373, SelfDown,
11-26-2022-11-31-01.721,1, 0.0811041,0.041136,111691, SelfUp,
11-26-2022-11-31-01.621,1, 0.2279946,0.036524,20719, SelfDown,
11-26-2022-11-31-01.822,1, 0.041307,0.042717,111705, SelfUp,
11-26-2022-11-31-01.721,1, 0.1780457,0.035811,14504, SelfDown,
11-26-2022-11-31-01.922,1, 0.0354984,0.033337,111740, SelfUp,
11-26-2022-11-31-01.822,1, 0.1573088,0.033666,14509, SelfDown,
11-26-2022-11-31-01.922,1, 0.1080585,0.035213,15025, SelfDown,
11-26-2022-11-31-02.023,1, 0.0380856,0.037384,112240, SelfUp,
11-26-2022-11-31-02.124,1, 0.0337604,0.032233,112831, SelfUp,
11-26-2022-11-31-02.023,1, 0.1682196,0.03439,17844, SelfDown,
11-26-2022-11-31-02.124,1, 0.1159474,0.033544,19429, SelfDown,
11-26-2022-11-31-02.224,1, 0.0309403,0.037106,113167, SelfUp,
11-26-2022-11-31-02.224,1, 0.1483697,0.033814,21846, SelfDown,
11-26-2022-11-31-02.324,1, 0.0547071,0.036698,113969, SelfUp,
11-26-2022-11-31-02.324,1, 0.1083988,0.0318,23783, SelfDown,
11-26-2022-11-31-02.425,1, 0.0289688,0.02977,114750, SelfUp,
11-26-2022-11-31-02.525,1, 0.0265318,0.033641,116921, SelfUp,
11-26-2022-11-31-02.425,1, 0.1316766,0.032179,26765, SelfDown,
11-26-2022-11-31-02.627,1, 0.021719,0.029613,124400, SelfUp,
11-26-2022-11-31-02.525,1, 0.1311771,0.029299,30670, SelfDown,
11-26-2022-11-31-02.627,1, 0.0976462,0.027252,33738, SelfDown,
11-26-2022-11-31-02.728,1, 0.0270927,0.027176,130879, SelfUp,
11-26-2022-11-31-02.728,1, 0.1355208,0.032824,35402, SelfDown,
11-26-2022-11-31-02.828,1, 0.0374576,0.035249,130967, SelfUp,
11-26-2022-11-31-02.928,1, 0.0380389,0.036438,131006, SelfUp,
11-26-2022-11-31-02.828,1, 0.1496387,0.034406,35409, SelfDown,
11-26-2022-11-31-02.928,1, 0.1382693,0.034417,36483, SelfDown,
11-26-2022-11-31-03.029,1, 0.1516152,0.039071,36636, SelfDown,
11-26-2022-11-31-03.029,1, 0.1721531,0.038472,131042, SelfUp,
11-26-2022-11-31-03.130,1, 0.0710195,0.038472,131042, SelfUp,
11-26-2022-11-31-03.231,1, 0.0432732,0.040439,131058, SelfUp,
11-26-2022-11-31-03.130,1, 0.179777,0.03943,37219, SelfDown,
11-26-2022-11-31-03.231,1, 0.1378628,0.038072,39338, SelfDown,
11-26-2022-11-31-03.332,1, 0.0642792,0.039191,131064, SelfUp,
11-26-2022-11-31-03.332,1, 0.1582642,0.032959,45904, SelfDown,
11-26-2022-11-31-03.432,1, 0.0602491,0.031414,140850, SelfUp,
11-26-2022-11-31-03.533,1, 0.0308325,0.031283,146330, SelfUp,
11-26-2022-11-31-03.432,1, 0.1326587,0.030082,51438, SelfDown,
11-26-2022-11-31-03.643,1, 0.028625,0.04924,146356, SelfUp,
11-26-2022-11-31-03.533,1, 0.1548784,0.03492,52472, SelfDown,
11-26-2022-11-31-03.744,1, 0.0371752,0.03123,151612, SelfUp,
11-26-2022-11-31-03.643,1, 0.1958952,0.033301,53158, SelfDown,
11-26-2022-11-31-03.844,1, 0.0373946,0.037886,155222, SelfUp,
11-26-2022-11-31-03.944,1, 0.0436416,0.046739,155251, SelfUp,
11-26-2022-11-31-03.744,1, 0.3225699,0.040786,54379, SelfDown,
11-26-2022-11-31-04.044,1, 0.0508839,0.043125,155264, SelfUp,
11-26-2022-11-31-03.844,1, 0.3491264,0.040104,38186, SelfDown,
11-26-2022-11-31-04.148,1, 0.0708185,0.045565,155271, SelfUp,
11-26-2022-11-31-04.250,1, 0.034974,0.040267,155282, SelfUp,
11-26-2022-11-31-03.944,1, 0.416303,0.038491,38929, SelfDown,
11-26-2022-11-31-04.044,1, 0.3162222,0.038491,38929, SelfDown,
11-26-2022-11-31-04.148,1, 0.2130254,0.038491,38929, SelfDown,
11-26-2022-11-31-04.350,1, 0.0398894,0.036335,155309, SelfUp,
11-26-2022-11-31-04.250,1, 0.2090594,0.037092,39926, SelfDown,
11-26-2022-11-31-04.450,1, 0.0396098,0.042088,155330, SelfUp,
11-26-2022-11-31-04.350,1, 0.2807603,0.037702,47022, SelfDown,
11-26-2022-11-31-04.550,1, 0.1039121,0.041638,155361, SelfUp,
11-26-2022-11-31-04.651,1, 0.0404127,0.041531,155362, SelfUp,
11-26-2022-11-31-04.450,1, 0.2586179,0.037792,48277, SelfDown,
11-26-2022-11-31-04.550,1, 0.159022,0.037792,48277, SelfDown,
11-26-2022-11-31-04.651,1, 0.1625135,0.039821,49805, SelfDown,
11-26-2022-11-31-04.752,1, 0.0942053,0.040535,157129, SelfUp,
11-26-2022-11-31-04.752,1, 0.1852898,0.041971,51235, SelfDown,
11-26-2022-11-31-04.853,1, 0.2285303,0.040964,53320, SelfDown,
11-26-2022-11-31-04.954,1, 0.2561943,0.038535,57224, SelfDown,
11-26-2022-11-31-04.853,1, 0.3596834,0.044109,157142, SelfUp,
11-26-2022-11-31-04.954,1, 0.3008054,0.044109,157142, SelfUp,
11-26-2022-11-31-05.156,1, 0.098326,0.044109,157142, SelfUp,
11-26-2022-11-31-05.054,1, 0.2002718,0.044109,157142, SelfUp,
11-26-2022-11-31-05.256,1, 0.0418623,0.044641,157144, SelfUp,
11-26-2022-11-31-05.054,1, 0.301181,0.039621,58878, SelfDown,
