Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-58-48.720,3, 1.1555056,0.055793,6075, Foreign,
11-26-2022-11-58-50.135,3, 0.1611911,0.038259,14415, Foreign,
11-26-2022-11-58-49.328,3, 0.8107302,0.032725,6075, Foreign,
11-26-2022-11-58-50.238,3, 0.2089113,0.034395,14415, Foreign,
11-26-2022-11-58-50.339,3, 0.1245738,0.038371,14415, Foreign,
11-26-2022-11-58-49.429,3, 0.8545907,0.051072,6075, Foreign,
11-26-2022-11-58-50.541,3, 0.1214068,0.039592,14415, Foreign,
11-26-2022-11-58-50.744,3, 0.1301395,0.040839,14415, Foreign,
11-26-2022-11-58-50.844,3, 0.1364539,0.045726,14415, Foreign,
11-26-2022-11-58-49.833,3, 0.8500273,0.040725,6075, Foreign,
11-26-2022-11-58-50.033,3, 0.843046,0.04059,6075, Foreign,
11-26-2022-11-58-51.044,3, 0.132539,0.044779,14415, Foreign,
11-26-2022-11-58-51.145,3, 0.1194819,0.036266,14415, Foreign,
11-26-2022-11-58-50.944,3, 0.4868339,0.057444,14415, Foreign,
11-26-2022-11-58-51.346,3, 0.1304475,0.040475,14415, Foreign,
11-26-2022-11-58-50.439,3, 1.1117861,0.051048,14415, Foreign,
11-26-2022-11-58-51.245,3, 0.4053433,0.039667,14415, Foreign,
11-26-2022-11-58-51.451,3, 0.42509,0.050089,14415, Foreign,
11-26-2022-11-58-51.854,3, 0.1033595,0.033588,14415, Foreign,
11-26-2022-11-58-51.752,3, 0.2650858,0.036744,14415, Foreign,
11-26-2022-11-58-51.651,3, 0.3663694,0.037209,14415, Foreign,
11-26-2022-11-58-50.642,3, 1.1100205,0.03683,6075, Foreign,
11-26-2022-11-58-51.956,3, 0.1180587,0.036182,14415, Foreign,
11-26-2022-11-58-48.820,3, 2.953541,0.955085,6075, Foreign,
11-26-2022-11-58-52.059,3, 0.151419,0.045353,14415, Foreign,
11-26-2022-11-58-52.158,3, 0.1431924,0.048002,14415, Foreign,
11-26-2022-11-58-52.258,3, 0.1550995,0.049308,14415, Foreign,
11-26-2022-11-58-52.360,3, 0.1478754,0.048473,14415, Foreign,
11-26-2022-11-58-51.551,3, 0.8276137,0.041767,6075, Foreign,
11-26-2022-11-58-52.664,3, 0.1329807,0.042761,14415, Foreign,
11-26-2022-11-58-52.769,3, 0.1294905,0.03976,14415, Foreign,
11-26-2022-11-58-52.869,3, 0.1644293,0.03518,14415, Foreign,
11-26-2022-11-58-52.970,3, 0.1205667,0.034506,14415, Foreign,
11-26-2022-11-58-53.171,3, 0.1061843,0.034978,14415, Foreign,
11-26-2022-11-58-53.372,3, 0.103294,0.033669,14415, Foreign,
11-26-2022-11-58-53.070,3, 0.4675881,0.037889,14415, Foreign,
11-26-2022-11-58-52.461,3, 0.8283636,0.041291,6075, Foreign,
11-26-2022-11-58-53.472,3, 0.1349302,0.037509,14415, Foreign,
11-26-2022-11-58-52.561,3, 0.8495683,0.048785,6075, Foreign,
11-26-2022-11-58-53.672,3, 0.1589513,0.050502,14415, Foreign,
11-26-2022-11-58-53.774,3, 0.1308941,0.048876,14415, Foreign,
11-26-2022-11-58-53.874,3, 0.1338541,0.038336,14415, Foreign,
11-26-2022-11-58-53.572,3, 0.461664,0.047459,14415, Foreign,
11-26-2022-11-58-53.975,3, 0.1340318,0.045514,14415, Foreign,
11-26-2022-11-58-54.175,3, 0.1149995,0.041514,14415, Foreign,
11-26-2022-11-58-54.275,3, 0.1106145,0.036533,14415, Foreign,
11-26-2022-11-58-53.272,3, 0.8675861,0.0374,6075, Foreign,
11-26-2022-11-58-54.075,3, 0.4245971,0.053214,14415, Foreign,
11-26-2022-11-58-54.375,3, 0.1246108,0.041711,14415, Foreign,
11-26-2022-11-58-54.576,3, 0.1358896,0.039162,14415, Foreign,
11-26-2022-11-58-54.476,3, 0.3856873,0.038918,14415, Foreign,
11-26-2022-11-58-54.777,3, 0.1177388,0.040364,14415, Foreign,
11-26-2022-11-58-54.878,3, 0.1415347,0.034809,14415, Foreign,
11-26-2022-11-58-54.978,3, 0.1187998,0.036947,14415, Foreign,
11-26-2022-11-58-54.676,3, 0.4878346,0.039402,14415, Foreign,
11-26-2022-11-58-55.380,3, 0.142914,0.041627,14415, Foreign,
11-26-2022-11-58-55.079,3, 0.4895771,0.057428,14415, Foreign,
11-26-2022-11-58-55.480,3, 0.1600435,0.053145,14415, Foreign,
11-26-2022-11-58-55.179,3, 0.5077859,0.040479,14415, Foreign,
11-26-2022-11-58-55.580,3, 0.1354422,0.047227,14415, Foreign,
11-26-2022-11-58-55.881,3, 0.1212995,0.043334,14415, Foreign,
11-26-2022-11-58-55.681,3, 0.4301969,0.041764,14415, Foreign,
11-26-2022-11-58-56.082,3, 0.1379214,0.046215,14415, Foreign,
11-26-2022-11-58-56.182,3, 0.1214279,0.039964,14415, Foreign,
11-26-2022-11-58-55.981,3, 0.4302489,0.036696,14415, Foreign,
11-26-2022-11-58-55.280,3, 0.8579136,0.051262,6075, Foreign,
11-26-2022-11-58-55.781,3, 0.8594151,0.042207,14415, Foreign,
11-26-2022-11-58-56.383,3, 0.4901505,0.052702,14415, Foreign,
11-26-2022-11-58-56.514,3, 0.4063632,0.036012,14415, Foreign,
11-26-2022-11-58-56.816,3, 0.168984,0.034586,14415, Foreign,
11-26-2022-11-58-56.916,3, 0.1108,0.036777,14415, Foreign,
11-26-2022-11-58-57.017,3, 0.1580081,0.039461,14415, Foreign,
11-26-2022-11-58-56.715,3, 0.5039787,0.046405,14415, Foreign,
11-26-2022-11-58-57.323,3, 0.1050417,0.035201,14415, Foreign,
11-26-2022-11-58-57.423,3, 0.1264668,0.043412,14415, Foreign,
11-26-2022-11-58-57.217,3, 0.4594203,0.035489,14415, Foreign,
11-26-2022-11-58-56.614,3, 0.8044168,0.032629,6075, Foreign,
11-26-2022-11-58-57.731,3, 0.1292517,0.035098,14415, Foreign,
11-26-2022-11-58-57.836,3, 0.1080594,0.027767,14415, Foreign,
11-26-2022-11-58-57.524,3, 0.460665,0.033757,14415, Foreign,
11-26-2022-11-58-58.037,3, 0.1066903,0.032982,14415, Foreign,
11-26-2022-11-58-57.117,3, 0.7990561,0.03631,6075, Foreign,
11-26-2022-11-58-56.282,3, 2.1018282,0.039886,14415, Foreign,
11-26-2022-11-58-58.438,3, 0.1187364,0.041317,14415, Foreign,
11-26-2022-11-58-58.741,3, 0.1007482,0.03464,14415, Foreign,
11-26-2022-11-58-58.540,3, 0.44477,0.039489,14415, Foreign,
11-26-2022-11-58-58.941,3, 0.0786465,0.029981,14415, Foreign,
11-26-2022-11-58-57.937,3, 0.7958307,0.022436,6075, Foreign,
11-26-2022-11-58-59.041,3, 0.1158617,0.036945,14415, Foreign,
11-26-2022-11-58-59.143,3, 0.1866655,0.040565,14415, Foreign,
11-26-2022-11-58-58.841,3, 0.4890861,0.048372,14415, Foreign,
11-26-2022-11-58-58.238,3, 0.8347795,0.038483,6075, Foreign,
11-26-2022-11-58-59.343,3, 0.1457889,0.038994,14415, Foreign,
11-26-2022-11-58-59.243,3, 0.4026912,0.045688,14415, Foreign,
11-26-2022-11-58-57.624,3, 2.0418394,0.034221,14415, Foreign,
11-26-2022-11-58-59.545,3, 0.1376228,0.049891,14415, Foreign,
11-26-2022-11-58-59.646,3, 0.1838849,0.036197,14415, Foreign,
11-26-2022-11-58-59.746,3, 0.1021461,0.034663,14415, Foreign,
11-26-2022-11-58-59.444,3, 0.4604854,0.054172,14415, Foreign,
11-26-2022-11-58-59.848,3, 0.1739762,0.040929,14415, Foreign,
11-26-2022-11-59-00.049,3, 0.1448522,0.048571,14415, Foreign,
11-26-2022-11-59-00.149,3, 0.1322565,0.044591,14415, Foreign,
11-26-2022-11-58-59.948,3, 0.4422298,0.043576,14415, Foreign,
11-26-2022-11-59-00.249,3, 0.1443293,0.045844,14415, Foreign,
11-26-2022-11-59-00.351,3, 0.125162,0.041119,14415, Foreign,
