Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-20-02.256,1, 0.033554,0.03804,905928, SelfUp,
11-26-2022-11-20-02.152,1, 0.1770285,0.036946,67759, SelfDown,
11-26-2022-11-20-02.359,1, 0.0624109,0.041659,910415, SelfUp,
11-26-2022-11-20-02.256,1, 0.1983237,0.038377,69788, SelfDown,
11-26-2022-11-20-02.459,1, 0.0392339,0.040582,911897, SelfUp,
11-26-2022-11-20-02.359,1, 0.1777631,0.038457,71128, SelfDown,
11-26-2022-11-20-02.565,1, 0.03582,0.03988,917022, SelfUp,
11-26-2022-11-20-02.459,1, 0.1744238,0.037129,74110, SelfDown,
11-26-2022-11-20-02.673,1, 0.0340253,0.036442,922750, SelfUp,
11-26-2022-11-20-02.565,1, 0.2240906,0.03713,75635, SelfDown,
11-26-2022-11-20-02.673,1, 0.1636265,0.038064,77722, SelfDown,
11-26-2022-11-20-02.777,1, 0.0618382,0.044407,926611, SelfUp,
11-26-2022-11-20-02.777,1, 0.1744322,0.038184,79374, SelfDown,
11-26-2022-11-20-02.878,1, 0.0822457,0.038184,79374, SelfDown,
11-26-2022-11-20-02.978,1, 0.0966791,0.0343,86189, SelfDown,
11-26-2022-11-20-03.078,1, 0.0599228,0.034622,86669, SelfDown,
11-26-2022-11-20-02.878,1, 0.3152217,0.046688,927664, SelfUp,
11-26-2022-11-20-02.978,1, 0.2564054,0.045331,928016, SelfUp,
11-26-2022-11-20-03.078,1, 0.1561545,0.045331,928016, SelfUp,
11-26-2022-11-20-03.181,1, 0.0536323,0.045331,928016, SelfUp,
11-26-2022-11-20-03.181,1, 0.0672622,0.039974,86867, SelfDown,
11-26-2022-11-20-03.281,1, 0.0411075,0.045662,930815, SelfUp,
11-26-2022-11-20-03.281,1, 0.1770831,0.039131,61231, SelfDown,
11-26-2022-11-20-03.382,1, 0.1520444,0.037522,61884, SelfDown,
11-26-2022-11-20-03.382,1, 0.160712,0.038314,935634, SelfUp,
11-26-2022-11-20-03.483,1, 0.0593912,0.038314,935634, SelfUp,
11-26-2022-11-20-03.584,1, 0.0375256,0.03922,938685, SelfUp,
11-26-2022-11-20-03.483,1, 0.2040825,0.038764,62729, SelfDown,
11-26-2022-11-20-03.584,1, 0.1040245,0.038764,62729, SelfDown,
11-26-2022-11-20-03.785,1, 0.0639877,0.047529,942027, SelfUp,
11-26-2022-11-20-03.685,1, 0.1642234,0.047529,942027, SelfUp,
11-26-2022-11-20-03.685,1, 0.1827099,0.03628,64481, SelfDown,
11-26-2022-11-20-03.886,1, 0.0464451,0.045689,945323, SelfUp,
11-26-2022-11-20-03.785,1, 0.1691334,0.036437,65294, SelfDown,
11-26-2022-11-20-03.986,1, 0.04604,0.045457,950166, SelfUp,
11-26-2022-11-20-04.088,1, 0.0364092,0.038217,953641, SelfUp,
11-26-2022-11-20-03.886,1, 0.248512,0.040237,66365, SelfDown,
11-26-2022-11-20-03.986,1, 0.1492068,0.040237,66365, SelfDown,
11-26-2022-11-20-04.088,1, 0.1263704,0.042635,67266, SelfDown,
11-26-2022-11-20-04.189,1, 0.0312967,0.040234,956438, SelfUp,
11-26-2022-11-20-04.189,1, 0.0765575,0.038865,68137, SelfDown,
11-26-2022-11-20-04.296,1, 0.0300366,0.034816,960104, SelfUp,
