Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-40-21.101,1.424817413182236e+06, 7, Download, 
11-26-2022-11-40-21.101,5.224042634328071e+06, 8, Download, 
11-26-2022-11-40-21.101,1.9029024469357453e+07, 9, Download, 
11-26-2022-11-40-21.101,3.7335724342260133e+06, 10, Download, 
11-26-2022-11-40-21.101,2.2927376602398306e+06, 11, Download, 
11-26-2022-11-40-21.101,1.4573559259686861e+06, 12, Download, 
11-26-2022-11-40-21.101,2.1288935736137372e+06, 13, Download, 
11-26-2022-11-40-21.101,982632.6987463697, 14, Download, 
11-26-2022-11-40-21.101,1.4738770779511894e+06, 15, Download, 
11-26-2022-11-40-21.101,7.582289141150993e+06, 16, Download, 
11-26-2022-11-40-21.101,1.899756550909648e+06, 17, Download, 
11-26-2022-11-40-21.101,1.5558351063484186e+06, 18, Download, 
11-26-2022-11-40-21.101,3.1605139669606946e+06, 19, Download, 
11-26-2022-11-40-21.111,786404.4758433455, 0, Upload, 
11-26-2022-11-40-21.111,835554.7555835546, 1, Upload, 
11-26-2022-11-40-21.111,655337.0632027879, 2, Upload, 
11-26-2022-11-40-21.111,344275.0061512701, 3, Upload, 
11-26-2022-11-40-21.111,196728.57494358293, 4, Upload, 
11-26-2022-11-40-21.111,98364.28747179147, 5, Upload, 
11-26-2022-11-40-21.111,770520.2518623665, 6, Upload, 
11-26-2022-11-40-21.111,360669.05406323535, 7, Upload, 
11-26-2022-11-40-21.111,901672.6351580884, 8, Upload, 
11-26-2022-11-40-21.111,295092.8624153744, 9, Upload, 
11-26-2022-11-40-21.111,1.3115238329572196e+06, 10, Upload, 
11-26-2022-11-40-21.111,754126.2039504013, 11, Upload, 
11-26-2022-11-40-21.111,934460.7309820189, 12, Upload, 
11-26-2022-11-40-21.111,377063.10197520064, 13, Upload, 
11-26-2022-11-40-21.111,49182.143735895734, 14, Upload, 
11-26-2022-11-40-21.111,737732.156038436, 15, Upload, 
11-26-2022-11-40-21.111,1.1311893059256019e+06, 16, Upload, 
11-26-2022-11-40-21.111,1.0492190663657757e+06, 17, Upload, 
11-26-2022-11-40-21.111,1.1803714496614975e+06, 18, Upload, 
11-26-2022-11-40-21.111,704944.0602145055, 19, Upload, 
11-26-2022-11-40-22.101,2.4404872592526833e+06, 0, Download, 
11-26-2022-11-40-22.101,1.7033838692249337e+06, 1, Download, 
11-26-2022-11-40-22.101,2.6042160298392507e+06, 2, Download, 
11-26-2022-11-40-22.101,2.5061515260943477e+06, 3, Download, 
11-26-2022-11-40-22.101,4.766385973920649e+06, 4, Download, 
11-26-2022-11-40-22.101,1.8837086634042484e+06, 5, Download, 
11-26-2022-11-40-22.101,1.8180443965625835e+06, 6, Download, 
11-26-2022-11-40-22.101,1.949013016481251e+06, 7, Download, 
11-26-2022-11-40-22.101,5.667146151782033e+06, 8, Download, 
11-26-2022-11-40-22.101,1.0400843957787715e+07, 9, Download, 
11-26-2022-11-40-22.101,3.930930149136267e+06, 10, Download, 
11-26-2022-11-40-22.101,2.1455019377357187e+06, 11, Download, 
11-26-2022-11-40-22.101,1.719835927311816e+06, 12, Download, 
11-26-2022-11-40-22.101,2.391347033250833e+06, 13, Download, 
11-26-2022-11-40-22.101,966424.4447030491, 14, Download, 
11-26-2022-11-40-22.101,1.8835646978983835e+06, 15, Download, 
11-26-2022-11-40-22.101,7.812648089517752e+06, 16, Download, 
11-26-2022-11-40-22.101,1.6375036541244718e+06, 17, Download, 
11-26-2022-11-40-22.101,1.7689041705607336e+06, 18, Download, 
11-26-2022-11-40-22.101,3.750893285968682e+06, 19, Download, 
11-26-2022-11-40-22.112,868090.5311320231, 0, Upload, 
11-26-2022-11-40-22.112,262065.06600212015, 1, Upload, 
11-26-2022-11-40-22.112,884469.5977571555, 2, Upload, 
11-26-2022-11-40-22.112,311202.2658775177, 3, Upload, 
11-26-2022-11-40-22.112,343960.39912778273, 4, Upload, 
11-26-2022-11-40-22.112,245685.99937698766, 5, Upload, 
11-26-2022-11-40-22.112,1.0318811973833481e+06, 6, Upload, 
11-26-2022-11-40-22.112,540509.1986293729, 7, Upload, 
11-26-2022-11-40-22.112,1.0973974638838782e+06, 8, Upload, 
11-26-2022-11-40-22.112,98274.39975079506, 9, Upload, 
11-26-2022-11-40-22.112,1.0482602640084806e+06, 10, Upload, 
11-26-2022-11-40-22.112,851711.4645068905, 11, Upload, 
11-26-2022-11-40-22.112,1.0155021307582157e+06, 12, Upload, 
11-26-2022-11-40-22.112,49137.19987539753, 13, Upload, 
11-26-2022-11-40-22.112,0, 14, Upload, 
11-26-2022-11-40-22.112,786195.1980063604, 15, Upload, 
11-26-2022-11-40-22.112,933606.797632553, 16, Upload, 
11-26-2022-11-40-22.112,1.375841596511131e+06, 17, Upload, 
11-26-2022-11-40-22.112,687920.7982555655, 18, Upload, 
11-26-2022-11-40-22.112,1.0318811973833481e+06, 19, Upload, 
